,ACALD,ACALDt,ACKr,ACONTa,ACONTb,ACt2r,ADK1,AKGDH,AKGt2r,ALCD2x,ATPM,ATPS4r,BIOMASS_Ecoli_core_w_GAM,CO2t,CS,CYTBD,D_LACt2,ENO,ETOHt2r,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH,PFK,PFL,PGI,PGK,PGL,PGM,PIt2r,PPC,PPCK,PPS,PTAr,PYK,PYRt2,RPE,RPI,SUCCt2_2,SUCCt3,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI,EDD,EDA,PRK,RBC,EX_6pgc_e,EX_r5p_e,EX_xu5p__D_e,EX_2pg_e,EX_dhap_e,EX_redox_e,6pgc_t,r5p_t,xu5p__D_t,2pg_t,dhap_t,fraction_of_optimum,overflow_allowed,atp_maintenance_lb,rub_pct_3pg_prod,pgk_pct_3pg_prod,pgm_pct_3pg_cons,ser_pct_3pg_cons
fluxes,0.0,0.0,-158.95264334124843,139.1721744537019,139.1721744537019,-158.95264334124843,0.0,103.71486079454863,0.0,0.0,100.0,834.7722765995576,32.86431889809367,-499.1361379032496,139.1721744537019,922.2833976503277,0.0,625.6276149101228,0.0,158.95264334124843,0.0,0.0,499.1361379032496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.2108804370072,0.0,0.0,0.0,-179.20255808752518,-461.14169882516387,617.6350125541072,0.0,0.0,-79.93588285583324,79.93588285583324,0.0,0.0,0.0,0.0,103.71486079454863,0.0,0.0,533.0554014379725,0.0,8.403406342242551,0.0,-170.79915174528261,0.0,0.0,0.0,0.0,2.1884716261411086e-12,139.1721744537019,0.0,0.0,0.0,0.0,103.71486079454863,0.0,0.0,818.5685368557791,0.0,179.20255808752518,461.14169882516387,421.2937121612254,0.0,0.0,-6.7371853741092025,-533.0554014379725,0.0,-625.6276149101228,-617.6350125541072,94.17599223437719,0.0,0.0,158.95264334124843,514.3917547357452,0.0,-70.86861727184919,0.0,0.0,0.0,103.71486079454863,-103.71486079454863,-29.50229907481869,459.7800374640549,-29.50229907481869,-41.36631819703051,658.5970996286903,0.0,0.0,70.86861727184919,70.86861727184919,0.0,0.0,0.0,0.0,-738.5329824845236,0.0,0.0,0.0,0.0,0.0,738.5329824845236,0.8,True,100,21.004561547637923,92.71405488887352,92.71405488887352,7.28594511112648
fluxes,0.0,0.0,-160.36383245017745,138.84976787195586,138.84976787195586,-160.36383245017745,0.0,103.47459470776592,0.0,0.0,110.0,837.7318439292413,32.78818534080077,-499.7592571406068,138.84976787195586,923.7056721362142,0.0,625.9577036988152,0.0,160.36383245017745,0.0,0.0,499.7592571406068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0948303866411,0.0,0.0,0.0,-178.78741702631845,-461.8528360681071,617.9836170239334,0.0,0.0,-79.75070320442973,79.75070320442973,0.0,0.0,0.0,0.0,103.47459470776592,0.0,0.0,533.5999432308477,0.0,8.383938991642758,0.0,-170.4034780346757,0.0,0.0,0.0,0.0,8.668621376273222e-13,138.84976787195586,0.0,0.0,0.0,0.0,103.47459470776592,0.0,0.0,820.2310774284482,0.0,178.78741702631845,461.8528360681071,422.09716134238647,0.0,0.0,-6.721577994864158,-533.5999432308477,0.0,-625.9577036988152,-617.9836170239334,93.95782391259866,0.0,0.0,160.36383245017745,514.9795327758069,0.0,-70.70444286890279,0.0,0.0,0.0,103.47459470776592,-103.47459470776592,-29.433953980436854,458.71490996413814,-29.433953980436854,-41.27048888846594,658.8508112327065,0.0,0.0,70.70444286890279,70.70444286890279,0.0,0.0,0.0,0.0,-738.6015144371363,0.0,0.0,0.0,0.0,0.0,738.6015144371363,0.8,True,110,20.949190539309594,92.73326167529048,92.73326167529048,7.266738324709522
fluxes,0.0,0.0,-161.77502155910673,138.52736129020994,138.52736129020994,-161.77502155910673,0.0,103.23432862098325,0.0,0.0,120.0,840.6914112589258,32.71205178350791,-500.38237637796396,138.52736129020994,925.1279466221011,0.0,626.2877924875078,0.0,161.77502155910673,0.0,0.0,500.38237637796396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.9787803362755,0.0,0.0,0.0,-178.37227596511192,-462.5639733110506,618.3322214937594,0.0,0.0,-79.5655235530263,79.5655235530263,0.0,0.0,0.0,0.0,103.23432862098325,0.0,0.0,534.1444850237227,0.0,8.364471641042972,0.0,-170.00780432406896,0.0,0.0,0.0,0.0,7.247535904753022e-13,138.52736129020994,0.0,0.0,0.0,0.0,103.23432862098325,0.0,0.0,821.8936180011179,0.0,178.37227596511192,462.5639733110506,422.9006105235474,0.0,0.0,-6.705970615619121,-534.1444850237227,0.0,-626.2877924875078,-618.3322214937594,93.73965559082023,0.0,0.0,161.77502155910673,515.5673108158686,0.0,-70.54026846595646,0.0,0.0,0.0,103.23432862098325,-103.23432862098325,-29.365608886055053,457.6497824642217,-29.365608886055053,-41.17465957990141,659.1045228367229,0.0,0.0,70.54026846595646,70.54026846595646,0.0,0.0,0.0,0.0,-738.6700463897492,0.0,0.0,0.0,0.0,0.0,738.6700463897492,0.8,True,120,20.893854988268245,92.75245616248161,92.75245616248161,7.247543837518393
fluxes,0.0,0.0,-163.18621066803587,138.20495470846384,138.20495470846384,-163.18621066803587,0.0,102.99406253420045,0.0,0.0,130.0,843.6509785886092,32.63591822621502,-501.00549561532074,138.20495470846384,926.5502211079873,0.0,626.6178812762,0.0,163.18621066803587,0.0,0.0,501.00549561532074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.8627302859093,0.0,0.0,0.0,-177.95713490390523,-463.27511055399367,618.6808259635856,0.0,0.0,-79.3803439016228,79.3803439016228,0.0,0.0,0.0,0.0,102.99406253420045,0.0,0.0,534.6890268165976,0.0,8.34500429044318,0.0,-169.61213061346206,0.0,0.0,0.0,0.0,4.547473508864641e-13,138.20495470846384,0.0,0.0,0.0,0.0,102.99406253420045,0.0,0.0,823.5561585737869,0.0,177.95713490390523,463.27511055399367,423.7040597047082,0.0,0.0,-6.690363236374078,-534.6890268165976,0.0,-626.6178812762,-618.6808259635856,93.5214872690417,0.0,0.0,163.18621066803587,516.1550888559301,0.0,-70.37609406301007,0.0,0.0,0.0,102.99406253420045,-102.99406253420045,-29.297263791673224,456.58465496430483,-29.297263791673224,-41.07883027133685,659.3582344407389,0.0,0.0,70.37609406301007,70.37609406301007,0.0,0.0,0.0,0.0,-738.7385783423617,0.0,0.0,0.0,0.0,0.0,738.7385783423617,0.8,True,130,20.83855486046669,92.77163836225697,92.77163836225697,7.228361637743035
fluxes,0.0,0.0,-164.59739977696483,137.88254812671772,137.88254812671772,-164.59739977696483,0.0,102.75379644741764,0.0,0.0,140.0,846.6105459182921,32.55978466892212,-501.6286148526771,137.88254812671772,927.972495593873,0.0,626.9479700648918,0.0,164.59739977696483,0.0,0.0,501.6286148526771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.7466802355424,0.0,0.0,0.0,-177.54199384269853,-463.9862477969365,619.0294304334108,0.0,0.0,-79.19516425021928,79.19516425021928,0.0,0.0,0.0,0.0,102.75379644741764,0.0,0.0,535.2335686094721,0.0,8.325536939843385,0.0,-169.21645690285516,0.0,0.0,0.0,0.0,1.6484591469634324e-12,137.88254812671772,0.0,0.0,0.0,0.0,102.75379644741764,0.0,0.0,825.2186991464553,0.0,177.54199384269853,463.9862477969365,424.50750888586856,0.0,0.0,-6.674755857129035,-535.2335686094721,0.0,-626.9479700648918,-619.0294304334108,93.30331894726316,0.0,0.0,164.59739977696483,516.7428668959911,0.0,-70.21191966006366,0.0,0.0,0.0,102.75379644741764,-102.75379644741764,-29.228918697291387,455.51952746438775,-29.228918697291387,-40.98300096277228,659.6119460447545,0.0,0.0,70.21191966006366,70.21191966006366,0.0,0.0,0.0,0.0,-738.8071102949738,0.0,0.0,0.0,0.0,0.0,738.8071102949738,0.8,True,140,20.783290121901377,92.7908082864115,92.7908082864115,7.2091917135884955
fluxes,0.0,0.0,-166.0085888858941,137.5601415449718,137.5601415449718,-166.0085888858941,0.0,102.51353036063499,0.0,0.0,150.0,849.5701132479768,32.48365111162927,-502.25173409003446,137.5601415449718,929.3947700797603,0.0,627.278058853585,0.0,166.0085888858941,0.0,0.0,502.25173409003446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.6306301851772,0.0,0.0,0.0,-177.1268527814921,-464.69738503988015,619.3780349032376,0.0,0.0,-79.00998459881588,79.00998459881588,0.0,0.0,0.0,0.0,102.51353036063499,0.0,0.0,535.7781104023476,0.0,8.306069589243604,0.0,-168.82078319224848,0.0,0.0,0.0,0.0,1.2931877790833823e-12,137.5601415449718,0.0,0.0,0.0,0.0,102.51353036063499,0.0,0.0,826.8812397191253,0.0,177.1268527814921,464.69738503988015,425.3109580670299,0.0,0.0,-6.659148477884,-535.7781104023476,0.0,-627.278058853585,-619.3780349032376,93.08515062548486,0.0,0.0,166.0085888858941,517.3306449360533,0.0,-70.04774525711737,0.0,0.0,0.0,102.51353036063499,-102.51353036063499,-29.160573602909597,454.45439996447146,-29.160573602909597,-40.88717165420777,659.8656576487714,0.0,0.0,70.04774525711737,70.04774525711737,0.0,0.0,0.0,0.0,-738.8756422475873,0.0,0.0,0.0,0.0,0.0,738.8756422475873,0.8,True,150,20.72806073861222,92.80996594672513,92.80996594672513,7.190034053274871
fluxes,0.0,0.0,-167.41977799482314,137.2377349632258,137.2377349632258,-167.41977799482314,0.0,102.27326427385225,0.0,0.0,160.0,852.5296805776602,32.4075175543364,-502.87485332739095,137.2377349632258,930.8170445656465,0.0,627.6081476422769,0.0,167.41977799482314,0.0,0.0,502.87485332739095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.5145801348108,0.0,0.0,0.0,-176.7117117202855,-465.40852228282324,619.7266393730632,0.0,0.0,-78.82480494741243,78.82480494741243,0.0,0.0,0.0,0.0,102.27326427385225,0.0,0.0,536.3226521952222,0.0,8.286602238643818,0.0,-168.4251094816417,0.0,0.0,0.0,0.0,2.8990143619012088e-12,137.2377349632258,0.0,0.0,0.0,0.0,102.27326427385225,0.0,0.0,828.5437802917943,0.0,176.7117117202855,465.40852228282324,426.11440724819033,0.0,0.0,-6.643541098638962,-536.3226521952222,0.0,-627.6081476422769,-619.7266393730632,92.86698230370644,0.0,0.0,167.41977799482314,517.9184229761145,0.0,-69.88357085417101,0.0,0.0,0.0,102.27326427385225,-102.27326427385225,-29.09222850852779,453.38927246455455,-29.09222850852779,-40.79134234564323,660.1193692527872,0.0,0.0,69.88357085417101,69.88357085417101,0.0,0.0,0.0,0.0,-738.9441742001997,0.0,0.0,0.0,0.0,0.0,738.9441742001997,0.8,True,160,20.672866676682606,92.82911135496262,92.82911135496262,7.17088864503738
fluxes,0.0,0.0,-168.83096710375227,136.91532838147972,136.91532838147972,-168.83096710375227,0.0,102.03299818706951,0.0,0.0,170.0,855.4892479073443,32.33138399704348,-503.49797256474847,136.91532838147972,932.239319051533,0.0,627.9382364309694,0.0,168.83096710375227,0.0,0.0,503.49797256474847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.3985300844448,0.0,0.0,0.0,-176.2965706590787,-466.1196595257665,620.0752438428892,0.0,0.0,-78.63962529600886,78.63962529600886,0.0,0.0,0.0,0.0,102.03299818706951,0.0,0.0,536.8671939880974,0.0,8.267134888044017,0.0,-168.02943577103468,0.0,0.0,0.0,0.0,-4.263256414560601e-14,136.91532838147972,0.0,0.0,0.0,0.0,102.03299818706951,0.0,0.0,830.2063208644635,0.0,176.2965706590787,466.1196595257665,426.91785642935156,0.0,0.0,-6.627933719393913,-536.8671939880974,0.0,-627.9382364309694,-620.0752438428892,92.64881398192779,0.0,0.0,168.83096710375227,518.5062010161763,0.0,-69.71939645122457,0.0,0.0,0.0,102.03299818706951,-102.03299818706951,-29.023883414145935,452.3241449646378,-29.023883414145935,-40.69551303707863,660.3730808568034,0.0,0.0,69.71939645122457,69.71939645122457,0.0,0.0,0.0,0.0,-739.0127061528123,0.0,0.0,0.0,0.0,0.0,739.0127061528123,0.8,True,170,20.617707902239218,92.84824452287378,92.84824452287378,7.1517554771262155
fluxes,0.0,0.0,-170.2421562126815,136.59292179973357,136.59292179973357,-170.2421562126815,0.0,101.7927321002867,0.0,0.0,180.0,858.4488152370279,32.25525043975057,-504.12109180210535,136.59292179973357,933.6615935374192,0.0,628.2683252196617,0.0,170.2421562126815,0.0,0.0,504.12109180210535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.2824800340786,0.0,0.0,0.0,-175.8814295978719,-466.8307967687096,620.423848312715,0.0,0.0,-78.45444564460531,78.45444564460531,0.0,0.0,0.0,0.0,101.7927321002867,0.0,0.0,537.4117357809723,0.0,8.24766753744422,0.0,-167.63376206042767,0.0,0.0,0.0,0.0,-2.0321522242738865e-12,136.59292179973357,0.0,0.0,0.0,0.0,101.7927321002867,0.0,0.0,831.8688614371325,0.0,175.8814295978719,466.8307967687096,427.7213056105125,0.0,0.0,-6.612326340148866,-537.4117357809723,0.0,-628.2683252196617,-620.423848312715,92.43064566014925,0.0,0.0,170.2421562126815,519.0939790562379,0.0,-69.55522204827813,0.0,0.0,0.0,101.7927321002867,-101.7927321002867,-28.955538319764088,451.25901746472107,-28.955538319764088,-40.599683728514044,660.6267924608194,0.0,0.0,69.55522204827813,69.55522204827813,0.0,0.0,0.0,0.0,-739.0812381054247,0.0,0.0,0.0,0.0,0.0,739.0812381054247,0.8,True,180,20.562584381452144,92.86736546219338,92.86736546219338,7.132634537806624
fluxes,0.0,0.0,-171.65334532161052,136.27051521798774,136.27051521798774,-171.65334532161052,0.0,101.55246601350406,0.0,0.0,190.0,861.408382566712,32.17911688245775,-504.74421103946236,136.27051521798774,935.0838680233062,0.0,628.5984140083543,0.0,171.65334532161052,0.0,0.0,504.74421103946236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.166429983713,0.0,0.0,0.0,-175.46628853666562,-467.5419340116531,620.7724527825416,0.0,0.0,-78.26926599320198,78.26926599320198,0.0,0.0,0.0,0.0,101.55246601350406,0.0,0.0,537.9562775738473,0.0,8.228200186844445,0.0,-167.23808834982117,0.0,0.0,0.0,0.0,1.0373923942097463e-12,136.27051521798774,0.0,0.0,0.0,0.0,101.55246601350406,0.0,0.0,833.5314020098022,0.0,175.46628853666562,467.5419340116531,428.52475479167333,0.0,0.0,-6.596718960903838,-537.9562775738473,0.0,-628.5984140083543,-620.7724527825416,92.21247733837083,0.0,0.0,171.65334532161052,519.6817570962996,0.0,-69.3910476453319,0.0,0.0,0.0,101.55246601350406,-101.55246601350406,-28.887193225382322,450.19388996480455,-28.887193225382322,-40.503854419949576,660.8805040648359,0.0,0.0,69.3910476453319,69.3910476453319,0.0,0.0,0.0,0.0,-739.1497700580379,0.0,0.0,0.0,0.0,0.0,739.1497700580379,0.8,True,190,20.50749608053468,92.88647418464109,92.88647418464109,7.113525815358912
fluxes,0.0,0.0,-173.0645344305397,135.94810863624173,135.94810863624173,-173.0645344305397,0.0,101.31219992672135,0.0,0.0,200.0,864.3679498963957,32.102983325164864,-505.36733027681925,135.94810863624173,936.5061425091926,0.0,628.9285027970466,0.0,173.0645344305397,0.0,0.0,505.36733027681925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0503799333469,0.0,0.0,0.0,-175.05114747545895,-468.2530712545963,621.1210572523675,0.0,0.0,-78.0840863417985,78.0840863417985,0.0,0.0,0.0,0.0,101.31219992672135,0.0,0.0,538.5008193667222,0.0,8.208732836244655,0.0,-166.8424146392143,0.0,0.0,0.0,0.0,9.663381206337363e-13,135.94810863624173,0.0,0.0,0.0,0.0,101.31219992672135,0.0,0.0,835.1939425824712,0.0,175.05114747545895,468.2530712545963,429.3282039728341,0.0,0.0,-6.581111581658797,-538.5008193667222,0.0,-628.9285027970466,-621.1210572523675,91.99430901659241,0.0,0.0,173.0645344305397,520.2695351363611,0.0,-69.22687324238552,0.0,0.0,0.0,101.31219992672135,-101.31219992672135,-28.8188481310005,449.12876246488787,-28.8188481310005,-40.40802511138502,661.134215668852,0.0,0.0,69.22687324238552,69.22687324238552,0.0,0.0,0.0,0.0,-739.2183020106505,0.0,0.0,0.0,0.0,0.0,739.2183020106505,0.8,True,200,20.45244296574318,92.90557070192176,92.90557070192176,7.094429298078239
fluxes,0.0,0.0,-174.47572353946876,135.62570205449563,135.62570205449563,-174.47572353946876,0.0,101.07193383993854,0.0,0.0,210.0,867.3275172260792,32.026849767871994,-505.99044951417557,135.62570205449563,937.9284169950788,0.0,629.2585915857387,0.0,174.47572353946876,0.0,0.0,505.99044951417557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.9343298829806,0.0,0.0,0.0,-174.63600641425242,-468.9642084975394,621.4696617221931,0.0,0.0,-77.89890669039505,77.89890669039505,0.0,0.0,0.0,0.0,101.07193383993854,0.0,0.0,539.045361159597,0.0,8.189265485644869,0.0,-166.44674092860754,0.0,0.0,0.0,0.0,2.1600499167107046e-12,135.62570205449563,0.0,0.0,0.0,0.0,101.07193383993854,0.0,0.0,836.8564831551403,0.0,174.63600641425242,468.9642084975394,430.1316531539946,0.0,0.0,-6.565504202413758,-539.045361159597,0.0,-629.2585915857387,-621.4696617221931,91.77614069481399,0.0,0.0,174.47572353946876,520.8573131764224,0.0,-69.06269883943916,0.0,0.0,0.0,101.07193383993854,-101.07193383993854,-28.750503036618692,448.0636349649709,-28.750503036618692,-40.31219580282048,661.387927272868,0.0,0.0,69.06269883943916,69.06269883943916,0.0,0.0,0.0,0.0,-739.286833963263,0.0,0.0,0.0,0.0,0.0,739.286833963263,0.8,True,210,20.397425003377208,92.9246550257252,92.9246550257252,7.075344974274799
fluxes,0.0,0.0,-175.88691264839778,135.30329547274945,135.30329547274945,-175.88691264839778,0.0,100.8316677531557,0.0,0.0,220.0,870.2870845557625,31.950716210579074,-506.6135687515325,135.30329547274945,939.3506914809645,0.0,629.5886803744307,0.0,175.88691264839778,0.0,0.0,506.6135687515325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.8182798326139,0.0,0.0,0.0,-174.22086535304555,-469.67534574048227,621.8182661920188,0.0,0.0,-77.71372703899148,77.71372703899148,0.0,0.0,0.0,0.0,100.8316677531557,0.0,0.0,539.5899029524717,0.0,8.169798135045069,0.0,-166.0510672180005,0.0,0.0,0.0,0.0,9.379164112033322e-13,135.30329547274945,0.0,0.0,0.0,0.0,100.8316677531557,0.0,0.0,838.5190237278089,0.0,174.22086535304555,469.67534574048227,430.93510233515536,0.0,0.0,-6.54989682316871,-539.5899029524717,0.0,-629.5886803744307,-621.8182661920188,91.55797237303534,0.0,0.0,175.88691264839778,521.4450912164838,0.0,-68.89852443649272,0.0,0.0,0.0,100.8316677531557,-100.8316677531557,-28.682157942236838,446.9985074650539,-28.682157942236838,-40.21636649425589,661.6416388768837,0.0,0.0,68.89852443649272,68.89852443649272,0.0,0.0,0.0,0.0,-739.3553659158752,0.0,0.0,0.0,0.0,0.0,739.3553659158752,0.8,True,220,20.342442159779264,92.94372716772635,92.94372716772635,7.056272832273649
fluxes,0.0,0.0,-177.29810175732692,134.98088889100342,134.98088889100342,-177.29810175732692,0.0,100.59140166637297,0.0,0.0,230.0,873.2466518854459,31.874582653286165,-507.23668798888946,134.98088889100342,940.7729659668507,0.0,629.9187691631229,0.0,177.29810175732692,0.0,0.0,507.23668798888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.7022297822476,0.0,0.0,0.0,-173.80572429183877,-470.38648298342537,622.1668706618443,0.0,0.0,-77.52854738758795,77.52854738758795,0.0,0.0,0.0,0.0,100.59140166637297,0.0,0.0,540.1344447453464,0.0,8.150330784445272,0.0,-165.6553935073935,0.0,0.0,0.0,0.0,1.7053025658242404e-13,134.98088889100342,0.0,0.0,0.0,0.0,100.59140166637297,0.0,0.0,840.1815643004777,0.0,173.80572429183877,470.38648298342537,431.7385515163162,0.0,0.0,-6.534289443923663,-540.1344447453464,0.0,-629.9187691631229,-622.1668706618443,91.3398040512568,0.0,0.0,177.29810175732692,522.0328692565453,0.0,-68.73435003354629,0.0,0.0,0.0,100.59140166637297,-100.59140166637297,-28.61381284785499,445.9333799651371,-28.61381284785499,-40.1205371856913,661.8953504808995,0.0,0.0,68.73435003354629,68.73435003354629,0.0,0.0,0.0,0.0,-739.4238978684875,0.0,0.0,0.0,0.0,0.0,739.4238978684875,0.8,True,230,20.287494401334868,92.96278713958519,92.96278713958519,7.037212860414812
fluxes,0.0,0.0,-178.70929086625614,134.6584823092575,134.6584823092575,-178.70929086625614,0.0,100.3511355795903,0.0,0.0,240.0,876.2062192151302,31.79844909599331,-507.8598072262463,134.6584823092575,942.1952404527377,0.0,630.2488579518155,0.0,178.70929086625614,0.0,0.0,507.8598072262463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.586179731882,0.0,0.0,0.0,-173.3905832306323,-471.09762022636886,622.5154751316708,0.0,0.0,-77.34336773618453,77.34336773618453,0.0,0.0,0.0,0.0,100.3511355795903,0.0,0.0,540.6789865382215,0.0,8.130863433845489,0.0,-165.2597197967868,0.0,0.0,0.0,0.0,2.5579538487363607e-13,134.6584823092575,0.0,0.0,0.0,0.0,100.3511355795903,0.0,0.0,841.8441048731474,0.0,173.3905832306323,471.09762022636886,432.542000697477,0.0,0.0,-6.518682064678628,-540.6789865382215,0.0,-630.2488579518155,-622.5154751316708,91.1216357294785,0.0,0.0,178.70929086625614,522.6206472966069,0.0,-68.57017563059998,0.0,0.0,0.0,100.3511355795903,-100.3511355795903,-28.545467753473194,444.86825246522056,-28.545467753473194,-40.02470787712678,662.149062084916,0.0,0.0,68.57017563059998,68.57017563059998,0.0,0.0,0.0,0.0,-739.4924298211005,0.0,0.0,0.0,0.0,0.0,739.4924298211005,0.8,True,240,20.232581694472426,92.98183495294687,92.98183495294687,7.018165047053131
fluxes,0.0,0.0,-180.12047997518508,134.33607572751154,134.33607572751154,-180.12047997518508,0.0,100.11086949280764,0.0,0.0,250.0,879.165786544814,31.72231553870044,-508.4829264636037,134.33607572751154,943.6175149386243,0.0,630.5789467405081,0.0,180.12047997518508,0.0,0.0,508.4829264636037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.470129681516,0.0,0.0,0.0,-172.97544216942575,-471.8087574693121,622.8640796014971,0.0,0.0,-77.15818808478109,77.15818808478109,0.0,0.0,0.0,0.0,100.11086949280764,0.0,0.0,541.2235283310966,0.0,8.111396083245701,0.0,-164.86404608618005,0.0,0.0,0.0,0.0,1.0231815394945443e-12,134.33607572751154,0.0,0.0,0.0,0.0,100.11086949280764,0.0,0.0,843.5066454458166,0.0,172.97544216942575,471.8087574693121,433.3454498786381,0.0,0.0,-6.50307468543359,-541.2235283310966,0.0,-630.5789467405081,-622.8640796014971,90.90346740769996,0.0,0.0,180.12047997518508,523.2084253366687,0.0,-68.40600122765363,0.0,0.0,0.0,100.11086949280764,-100.11086949280764,-28.477122659091386,443.803124965304,-28.477122659091386,-39.92887856856225,662.4027736889324,0.0,0.0,68.40600122765363,68.40600122765363,0.0,0.0,0.0,0.0,-739.5609617737134,0.0,0.0,0.0,0.0,0.0,739.5609617737134,0.8,True,250,20.1777040056631,93.00087061944166,93.00087061944166,6.999129380558344
fluxes,0.0,0.0,-181.5316690841143,134.01366914576545,134.01366914576545,-181.5316690841143,0.0,99.87060340602486,0.0,0.0,260.0,882.1253538744978,31.646181981407537,-509.10604570096064,134.01366914576545,945.0397894245107,0.0,630.9090355292004,0.0,181.5316690841143,0.0,0.0,509.10604570096064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.3540796311501,0.0,0.0,0.0,-172.560301108219,-472.51989471225534,623.212684071323,0.0,0.0,-76.97300843337756,76.97300843337756,0.0,0.0,0.0,0.0,99.87060340602486,0.0,0.0,541.7680701239717,0.0,8.091928732645906,0.0,-164.4683723755731,0.0,0.0,0.0,0.0,-5.968558980384842e-13,134.01366914576545,0.0,0.0,0.0,0.0,99.87060340602486,0.0,0.0,845.1691860184858,0.0,172.560301108219,472.51989471225534,434.148899059799,0.0,0.0,-6.487467306188544,-541.7680701239717,0.0,-630.9090355292004,-623.212684071323,90.68529908592143,0.0,0.0,181.5316690841143,523.7962033767303,0.0,-68.24182682470722,0.0,0.0,0.0,99.87060340602486,-99.87060340602486,-28.40877756470955,442.7379974653872,-28.40877756470955,-39.83304925999767,662.6564852929484,0.0,0.0,68.24182682470722,68.24182682470722,0.0,0.0,0.0,0.0,-739.629493726326,0.0,0.0,0.0,0.0,0.0,739.629493726326,0.8,True,260,20.12286130142083,93.01989415068503,93.01989415068503,6.980105849314967
fluxes,0.0,0.0,-182.94285819304358,133.6912625640195,133.6912625640195,-182.94285819304358,0.0,99.63033731924216,0.0,0.0,270.0,885.0849212041823,31.570048424114685,-509.729164938318,133.6912625640195,946.4620639103978,0.0,631.2391243178932,0.0,182.94285819304358,0.0,0.0,509.729164938318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.2380295807845,0.0,0.0,0.0,-172.14516004701255,-473.2310319551989,623.5612885411493,0.0,0.0,-76.78782878197416,76.78782878197416,0.0,0.0,0.0,0.0,99.63033731924216,0.0,0.0,542.3126119168469,0.0,8.072461382046125,0.0,-164.07269866496642,0.0,0.0,0.0,0.0,-5.400124791776761e-13,133.6912625640195,0.0,0.0,0.0,0.0,99.63033731924216,0.0,0.0,846.8317265911556,0.0,172.14516004701255,473.2310319551989,434.9523482409602,0.0,0.0,-6.47185992694351,-542.3126119168469,0.0,-631.2391243178932,-623.5612885411493,90.46713076414301,0.0,0.0,182.94285819304358,524.3839814167923,0.0,-68.0776524217609,0.0,0.0,0.0,99.63033731924216,-99.63033731924216,-28.340432470327755,441.6728699654708,-28.340432470327755,-39.73721995143316,662.9101968969651,0.0,0.0,68.0776524217609,68.0776524217609,0.0,0.0,0.0,0.0,-739.6980256789392,0.0,0.0,0.0,0.0,0.0,739.6980256789392,0.8,True,270,20.06805354830229,93.03890555827765,93.03890555827765,6.961094441722352
